domain_id,domain_label,held_out_match_group_id,thinking_mode,agent_id,agent_label,probe_name,probe_label,layer,n_predictions,n_trajectories,n_clean,n_injected,held_out_fold_auroc,brier,ece_10_bin
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,16,2,2,1,1,1.0,0.09991459027978736,0.3003091969611015
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,24,2,2,1,1,0.0,0.7391876994871046,0.8483193494121883
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,32,2,2,1,1,0.0,0.9772922488944348,0.9885744473256044
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,40,2,2,1,1,0.0,0.6696132871347158,0.7948711590557844
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,48,2,2,1,1,0.0,0.49840034105141207,0.48797033473433676
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,56,2,2,1,1,0.0,0.501051943805013,0.5565127452410948
policy,Policy,policy,off,worker_2,Worker 2,goldowsky_dill_logistic,Goldowsky-Dill,63,2,2,1,1,0.0,0.47208746641013355,0.5921216700109122
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,0,2,2,1,1,1.0,0.15815943466579702,0.3974529186101918
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,8,2,2,1,1,1.0,0.08181977527470644,0.28582953774930964
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,16,2,2,1,1,1.0,0.24430783284487403,0.4942740262343823
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,24,2,2,1,1,0.0,0.34412108151884946,0.5840421728359022
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,32,2,2,1,1,0.0,0.46354737128087353,0.6713731668473046
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,40,2,2,1,1,0.0,0.37139843077129464,0.6047039168017322
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,48,2,2,1,1,0.0,0.37999621311851334,0.6070429479844788
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,56,2,2,1,1,0.0,0.34856712959561187,0.5898695787019401
policy,Policy,policy,off,worker_2,Worker 2,lat_contrast_pair_pca,LAT,63,2,2,1,1,0.0,0.2530336952587867,0.02297260748773522
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,0,4,4,2,2,0.25,0.4938982053280708,0.49141538358990544
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,8,4,4,2,2,0.0,0.5009475796628371,0.4839341113529452
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,16,4,4,2,2,0.0,0.5023974157462844,0.5283604069313786
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,24,4,4,2,2,0.75,0.20773703995582096,0.2913091251058728
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,32,4,4,2,2,0.5,0.2993356298734629,0.42236690380618314
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,40,4,4,2,2,0.75,0.1648411821447721,0.31361353241915957
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,48,4,4,2,2,0.75,0.2940347978654366,0.4251111630977186
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,56,4,4,2,2,0.5,0.3495945519535782,0.5055329971963041
policy,Policy,policy,off,executor_1,Executor,goldowsky_dill_logistic,Goldowsky-Dill,63,4,4,2,2,0.75,0.2192775218360641,0.44322849099864814
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,0,4,4,2,2,0.0,0.31025585019918267,0.3223218492767105
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,8,4,4,2,2,0.0,0.30719881351953293,0.15782259069001603
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,16,4,4,2,2,0.5,0.2762769186403536,0.07576685996244636
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,24,4,4,2,2,0.5,0.2738375839826512,0.2829936870185379
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,32,4,4,2,2,0.5,0.2686722543526581,0.07674417636223188
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,40,4,4,2,2,0.5,0.253201930426391,0.3103638883157187
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,48,4,4,2,2,0.25,0.28032300576156866,0.12702786460688137
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,56,4,4,2,2,0.5,0.26555799233309346,0.10830098895592638
policy,Policy,policy,off,executor_1,Executor,lat_contrast_pair_pca,LAT,63,4,4,2,2,0.5,0.2606613240392253,0.06968142192183374
